"Means Treated","Means Control","Std. Mean Diff.","Var. Ratio","eCDF Mean","eCDF Max","Std. Pair Dist."
0.609631807590758,0.461942718540811,0.192066690722007,1.0418502464387,0.0572245825511313,0.127586206896552,0.192380275530397
62.1764993986207,63.9916551724138,-0.15921911597464,0.849347275593751,0.0309513917739925,0.0913793103448277,0.797450332096178
3.08620689655172,3.08965517241379,-0.00453860791372766,1.11017312536847,0.0193103448275862,0.05,0.90772158274556
0.656896551724138,0.651724137931034,0.0105030699053636,NA,0.00517241379310351,0.00517241379310351,1.01179573421668
0.958620689655172,1.01379310344828,-0.0670613532717439,1.12323096936965,0.0252873563218391,0.0655172413793104,0.93466761122493
66.4340956201792,66.8510597407655,-0.0010467357625097,4.02517800832618,0.02630683899325,0.0793103448275863,0.282662621852795
0.125862068965517,0.136206896551724,-0.034572799384653,NA,0.0103448275862069,0.0103448275862069,0.760601586462367
3.29309989505345,3.31185793613965,-0.00701348038890119,1.22675069528311,0.0210488505747127,0.0844827586206898,0.770142356376847
2.69302615480862,2.76109177282586,-0.0292855240239764,0.555786720562873,0.0193041871921182,0.05,1.05169998225638
0.16551724137931,0.210344827586207,-0.144563622834101,NA,0.0448275862068966,0.0448275862068966,0.67833699945232
0.343103448275862,0.343103448275862,0,NA,0,0,0.444827586206897
3972.05726517224,4219.89870413793,-0.190137120012485,0.821530225408573,0.0309513917739925,0.0913793103448277,0.865355291888675
191.705101042759,197.43274137931,-0.0994111949762508,1.01332196972562,0.0262569832402235,0.0741379310344828,0.906126232442994
40.7366206896552,40.9850344827586,-0.00821762934904476,0.955362540199856,0.0141333938294011,0.0431034482758621,1.13411954364824
58.7484470731034,64.0329827586207,-0.106661852015538,1.05109790770148,0.0345297805642634,0.0741379310344829,0.969072529427225
3527.61394466518,4075.24059592538,-0.0324988751469321,1.39208062287749,0.0344747826549332,0.0827586206896553,0.379196540318994
7.58793103448276,8.45160344827586,-0.048603908254788,0.876799205194336,0.0109833971902938,0.0327586206896552,0.785041461713036
206.169158801966,210.930662657026,-0.0292979054176377,1.25743250777025,0.0326169883294935,0.0879310344827587,0.839333298477046
166.290632956426,172.529245545507,-0.0457631237594211,0.652045191285947,0.0158905589940073,0.0448275862068966,1.10430446085645
9.92931034482759,13.051724137931,-0.168828393710511,0.767829137627641,0.0310036945812808,0.0517241379310346,0.694610911947553
21.4973959503448,22.9429827586207,-0.0476469781455537,0.886172658412896,0.023368700265252,0.0586206896551725,1.00241483347489
10.0172413793103,9.98965517241379,0.00650228776754451,1.19794217716377,0.0193103448275862,0.05,0.969653663335042
2.07068965517241,2.08103448275862,-0.00646371213283799,1.01162070162593,0.0158620689655172,0.0448275862068966,1.13761333537947
2.97241379310345,3.07413793103448,-0.0388158914119999,1.21968830992451,0.0399014778325123,0.0879310344827587,0.969081492370775
190.104899011272,208.19468244284,-0.0204629465391487,1.93683167989665,0.0273217314059598,0.0879310344827587,0.383586359435089
0.38448275862069,0.437931034482759,-0.056695625838311,0.859894418461374,0.0106896551724138,0.0172413793103449,0.75533204745879
10.0823221392259,10.2746294025207,-0.0232396144364883,1.15064059936692,0.028605448656887,0.0896551724137932,0.835107071516708
8.53596663392586,8.70092204048276,-0.0206069922099888,0.684849544344163,0.0177668308702792,0.056896551724138,1.0327871099264
0.53448275862069,0.668965517241379,-0.132122143002476,0.851498545885417,0.026896551724138,0.0431034482758621,0.718202418372436
1.05172413793103,1.06206896551724,-0.00670287352442159,0.98720809389901,0.00551724137931035,0.0172413793103449,0.958510913992296
0.631034482758621,0.660344827586207,-0.0392116575850387,1.07527047392519,0.0224137931034483,0.0482758620689656,1.01719652911777
